id,predicted price
6825100015,13.07104401843111
1698900195,13.29369932447139
2848700585,12.865943652415552
2597690050,12.81181879899728
8944600200,13.178999126045085
3709600190,12.807288310533977
4309710240,13.538918910129496
104550520,12.572375951377069
1211000070,13.407931614707564
5248800440,12.496587237557605
7633400110,12.654744106726753
1535204165,12.979426079996102
9528102060,13.112869282327495
6822100305,13.149273703572334
4365700330,12.61515684194552
2663000345,13.69537808035409
3390600025,12.935817321818973
1773101050,12.633353179837684
9828702666,12.736967869451945
6058600385,12.66200154338793
7575610170,12.881405693567217
7852150220,12.792912374530346
1079350090,12.584209367596657
9835800750,12.830393459451983
5016003146,13.312959441589271
1266200120,12.741923894477793
1245500099,13.258736982289946
6821100125,12.682468079632628
1324059104,13.22509463108699
267000130,13.053739115793263
1437900020,12.954059024991466
8073000495,12.996966495065266
7856410430,14.316788791672934
3783100080,12.440429113757176
3384300100,12.377966750154002
7853300290,12.85132271903737
952003585,13.30659837827821
9406500310,12.911372432107527
5739601300,12.80262488752399
6117502220,13.768607458041856
4141000060,13.86327987928297
4030100005,14.393694848500445
3762900010,13.21946049990052
8122100690,12.913692158092203
9523103590,13.152682420472843
625049274,13.079915939027018
4415600030,12.844762881700404
5469501850,13.059247471594233
4331400190,12.6533735068532
1498301213,12.799745237737625
418000010,12.259096782541747
946000295,12.885896301986094
3621059043,13.039476997402431
8682250090,13.398023144943892
1117200170,13.821677627256406
3738000070,13.773387038312677
9269750690,12.443678711885411
393000311,13.001958205521817
1250202324,13.432548882337926
7236500025,12.85593958915564
7149400450,12.625619429040341
4019300195,14.001715921935215
3329510200,12.574730463083114
7340600827,12.492393070052572
5200087,13.203720885602507
641900050,13.183755416825164
3083000365,12.782933059076896
7849202231,12.607640435545733
2051200436,13.19946279370535
1939130420,13.377553128524283
3629920630,13.208354668110104
8029500360,13.024032945685974
5560000540,12.435800582419148
49500090,12.771819618925264
7923000360,12.937289264600679
3151600035,12.351760925930193
2326059099,13.680546779030124
225069017,13.471777516089162
9477710160,12.98390748175845
1895000260,12.615206258385399
4318200405,13.33682725024292
7764200030,13.056658925290549
3787000120,13.361205273303256
2490200615,12.629500527793084
3761100276,13.604654173081997
3123039063,12.506760361978621
4233400280,12.45060970148603
3361400190,12.42041543147451
8835800480,13.194794989773158
7420100040,13.195080406332863
2324079073,13.334849164523092
924069042,12.774846616088752
3949600090,13.033783852297063
3574770100,13.381438007241712
2695600455,12.810166901451737
8964800860,13.71719740380911
3223069019,12.65761236585206
2472920680,13.247466784146127
2538800030,12.37752769532122
723000114,13.958504615294515
5652600605,13.083871765568603
3438501100,13.038374930503295
6154900070,13.332898656015715
7548301056,12.777532851898172
5605000440,13.350591883633086
3931900580,13.546531355275988
2125049139,13.647933671791947
6635000110,13.50588676250922
9238450430,12.826410956875975
7768800270,13.467794761600828
7996720050,13.525871481243371
7504200120,13.081036297034672
7893800250,12.99210568901296
6654700240,12.833533196763085
9828701507,13.01806832355112
1079450410,13.048631263634888
724069059,14.242573574863002
2724069117,12.761257333903643
3860900003,13.35645935171101
1623800440,12.925595763715961
7923700020,12.893605103819965
2895800780,12.763360322512938
5104200420,12.537362411398334
2826049091,12.670603087683418
5028600550,12.362148046320272
7635801032,12.60716580336566
3438501150,12.592082435522286
3679400474,12.62374947514985
5412400170,12.459224755670533
3298700840,12.390388725543346
5457801925,13.413920371361883
9268850130,12.653344936977874
2122059199,13.062256431491676
1926049355,13.250886029965784
7853220910,13.093177824549144
2143700830,12.780487108462495
3332500265,12.73392734202406
5116000250,13.217357036928263
3797000680,13.270857718870587
1872900076,13.267035504873604
7760400480,12.439325282379912
7973202712,12.389989386030805
6815100370,13.561199951114475
255460330,12.821022080826339
3211100240,12.692049966663149
1561910190,13.154552898639679
3062600050,13.416572396138776
8562770320,13.049113160975764
3401700150,14.50742708053673
6893300295,13.115962935346175
6072000440,13.309524490197958
3818700190,13.296907274969982
3522049063,13.525474851417073
4094800260,14.318915956831631
1124000050,13.005779482276552
7702080110,13.595253388817241
8682320320,12.940477867093989
3918400013,13.121354828956925
203400090,13.641443469816096
6752300120,12.601386118361887
821049149,12.595991011259969
5634500775,13.486815506012505
8562600500,13.091423064245618
9315100030,12.310746778179947
9510920120,13.602356232588193
5641300220,12.995446589001403
926069192,13.915111263767102
1423049019,12.20585571000484
1140000050,12.412157707301276
9290850810,13.94918264890785
7137900320,12.327387934906824
8860300220,13.268575346915384
9478500570,12.62468156292826
3066400080,13.592164122731447
1074100020,12.825646827888136
9521100866,13.0864454233174
7809200005,12.741006580255231
5468000180,12.675991313685046
6690500070,13.451828699775888
6052400575,12.466469544272599
2825059256,13.586804207798508
3224800075,12.482222971627152
3211580210,12.9251059675521
8165501620,12.845051144681605
7272000980,12.561767239721405
3524039204,13.604861036312201
339500160,13.404317505805665
9536600010,13.291264081081664
8731981360,13.05601224685094
6678900150,13.350896115228181
4141800030,13.32838085306426
9269200540,13.008105065937457
1898600100,12.326865900114626
7527410080,13.252263906840483
6738700335,14.021605731464717
1025049254,13.284878822404437
1124000005,13.407781962722424
587550470,13.819663278805393
1211000280,12.596026287332023
7852030310,12.82137952563599
7616200050,12.846255817159062
1061400360,12.567292685330386
461004095,12.952903428673125
2622059062,13.342306231169175
2767604551,13.008326372432663
1725079047,13.057588790388309
1773100121,12.622478122878562
8653900070,13.631329358250412
3832200070,12.673661622293764
2425069069,13.20244707466415
2144800146,12.67993600128733
7340600735,12.957635288889406
1000102,12.638036487510874
5422950170,12.780513573697675
7419700010,13.33812859537241
8812401450,13.408126300499248
2723069052,13.273603849770609
2558730070,13.022293641194977
8080400045,13.057231138720795
3878900395,12.783424099684993
3222059187,12.837052786622962
4036801070,12.745706914692079
7437100570,12.582575228734697
7212651100,13.119548299725523
4322200105,12.175618740147655
1829300130,13.701422560930467
2794700120,13.369087872286826
2798600240,12.658324411933762
1025039145,13.451306089627195
510002506,12.797396289662203
333100265,13.781365596814197
1180002735,12.694587048374984
4310701577,13.160387558038565
6744701310,14.67825960284543
3277801411,12.965671074119541
3416600185,13.07297564861446
7147800015,12.563854167921988
7214780050,13.67467045471949
4010800110,12.891148826932294
3275860270,13.545218315612033
2525049263,14.18480726832533
123039336,12.243205371758393
3558000170,12.561513778554286
6154900130,12.664240341043552
8864000440,12.31301029104415
7856400410,13.798310694702735
1807900300,12.903845874298753
2397101460,13.235102490059063
8680500220,13.480633622416036
3317500100,13.937760173541278
6071800100,13.321417479297082
7813200115,12.336803232431208
7625704005,13.121690548073389
7750500275,12.872793551418937
6061500130,13.745988115710645
9201000610,13.621578202579002
7732410120,13.55607591711572
4038500330,12.945818737344126
6021503885,12.820279114811967
3584900160,13.005055570073466
6412600005,12.993284039052696
5332200375,13.573680490022554
2310030510,12.656761024188683
5255700160,13.529066954594867
325059286,13.3677871205835
5714200140,13.136928831087175
9164100035,13.173091039380608
1424059022,13.912241970018101
1999700045,13.012194249075918
623049341,12.465750951627655
6645900010,13.355935683424008
1794501390,13.575011335063806
5101404351,12.996406894223895
5316100920,14.648612519815202
7551300060,12.824040398821296
9476700035,13.184810889103517
3581000340,12.960115161399045
1015000050,13.158220263439887
1950900245,12.527647476873256
8687800065,12.657260684441013
8682262330,12.924970715581281
1954400510,12.965713864704497
9407111220,12.419588476378351
5490210510,12.899313417705798
6430500182,13.444031657313246
8682310470,13.088608386811444
1005000250,12.436083605738787
7772800020,13.463169748023546
1651500060,13.271047281634736
3329510850,12.60885437539659
1788700185,12.273705601542787
9839301060,13.29729085754471
7202310040,13.149901300062197
1898700310,12.324328540825519
8005100360,12.08915016345938
6056111063,12.689318792503173
5419800510,12.513493271330418
1608000120,12.965998661068653
7843500080,12.780245500792319
1630700276,13.07707824030632
2254502445,12.694924464609215
2768000400,13.533481659754898
7920100083,12.766652512604821
9201300050,14.124228034819424
325059086,13.741730817164893
8682261440,13.036014770550594
3760500240,12.65240268083366
7015200790,12.982223393462277
8563040160,13.265107427926893
4435000145,12.404833196745528
1702901340,13.350037461547174
2621600015,12.362785682044375
8078430030,13.027949092433659
8087800480,13.098435665401041
9542800820,12.585925630628708
4013800206,12.39433439268052
4022902505,13.332196906401776
7100000250,12.726238901468122
3874010220,12.646055620565846
6003500995,13.208261517591382
255520180,13.822497861571293
7511210310,13.619822896641665
9275200080,12.477765967303583
5035300871,13.323573251851968
4031000250,12.317482345244315
9550200650,13.120581490672663
9282800075,12.767169503662473
9353300600,12.650273151485408
619000100,12.72699276032398
6117502455,12.565862182417675
2787700030,12.729206993377232
9532000010,13.317846894514162
4307340130,12.7939089943456
3693900245,12.900610948873293
6303401395,12.512564878421614
507100005,13.189947837945937
7968460110,12.365145397083637
8722100810,13.439175307827725
1003400250,12.403670741132657
3832050890,12.519975668596942
8024200683,13.002113317414427
4310700665,13.219596565991623
3226049565,13.000003841804215
1561600095,13.23281388067943
291310390,12.647451372872183
8146100410,12.896990916964256
3523069047,13.414093134773992
5557320030,12.487952541468843
4364700105,12.549810410710194
726049217,13.241758312426725
6777800150,12.801817243300889
2954400520,14.296490646175272
4376800010,13.215989767049564
2599700040,12.240819793868184
7853301240,12.801800918271084
5706000070,13.268856845855652
6600000217,13.92371902566839
5561400220,13.226898234548116
7569450480,12.713797664825563
3904901520,12.762022182890036
3204800040,12.854695003198543
6021500320,13.121147175475215
6802200280,12.330132036011747
9276200850,12.913418837593383
1568100220,12.962003109438001
421049254,12.323517841066007
2595300210,12.678091242338184
254000545,13.057300683733047
226039075,13.507829710136292
1795920250,13.418760267427302
2407900200,12.874488345808857
2009003136,12.681562516874095
1402600040,12.919027237624903
9532000170,13.360273445019857
7227501369,12.71597613446545
6046401105,12.87876352656562
3579000440,13.441835301734272
2895600420,12.525667790635225
8058500005,12.921347875917121
9322800260,13.541936030981816
3278600750,12.802920652097981
1118001645,13.799272542085191
3579700100,13.201507753422845
